gene,stability_freq,perm_importance_mean
Lipi,0,-7.001905500406692e-05
Dspp,0,-7.01135544375564e-05
Tdrd1,0,-7.013825004281715e-05
Cyb5r2,0,-7.014390222742639e-05
Gm6657,0,-7.016839158463516e-05
Bank1,0,-7.018272876214704e-05
Gm32693,0,-7.018847252109328e-05
Speg,0,-7.02353599479566e-05
Gm3764,0,-7.029782881688986e-05
Gk2,0,-7.040467110323022e-05
Plcb2,0,-7.072697789810567e-05
Zfp768,0,-7.07586632636925e-05
Kcnk2,0,-7.077346263157924e-05
Olfr385,0,-7.105846812335282e-05
2010003K11Rik,0,-7.109666204724308e-05
Olfr1301,0,-7.111130333846694e-05
Gabra5,0,-7.119738655755325e-05
Klhl41,0,-7.123481941878618e-05
9330118I20Rik,0,-7.136007701518121e-05
Cd55b,0,-7.15443320302267e-05
Cfap44,0,-7.158752133370471e-05
Sez6l,0,-7.159312564400944e-05
Tlr9,0,-7.167399535983331e-05
Car11,0,-7.170595527818958e-05
Gm30790,0,-7.171810107315934e-05
Gm3772,0,-7.180613790735979e-05
Olfr135,0,-7.189694642824042e-05
Gm13723,0,-7.190090451977272e-05
Zic4,0,-7.1918223577494e-05
Csn1s2a,0,-7.19334429234664e-05
Fam229b,0,-7.19461742205274e-05
Gm42597,0,-7.202217340973593e-05
Ccr3,0,-7.203043843306835e-05
1700016C15Rik,0,-7.204959619264706e-05
Igkv12-89,0,-7.212198970005801e-05
Dmd,0,-7.228270286745441e-05
Paqr8,0,-7.230440737204802e-05
Kcnd2,0,-7.239277348944917e-05
Il1rapl2,0,-7.245982345726043e-05
Gm18342,0,-7.25184874371232e-05
Gm45124,0,-7.254867879815662e-05
Olfr190,0,-7.25831154283152e-05
Rpusd3,0,-7.271673038827808e-05
Skint7,0,-7.272841887854265e-05
Bco2,0,-7.27383570121143e-05
Gm9495,0,-7.284374500710066e-05
Chrnb4,0,-7.285259642876295e-05
G630016G05Rik,0,-7.290810950821847e-05
Slc22a2,0,-7.298857713224915e-05
Tulp2,0,-7.29919300315296e-05
Cldn5,0,-7.302963333402082e-05
Gm7497,0,-7.303272966036056e-05
BC051076,0,-7.316090080388138e-05
Vmn2r-ps119,0,-7.317259713718327e-05
Gm2381,0,-7.322948423362785e-05
Slco1b2,0,-7.32399777649495e-05
Mtcl1,0,-7.324133446238169e-05
Plscr5,0,-7.33171439328939e-05
Klrc1,0,-7.332648136079143e-05
Vmn2r87,0,-7.333533393191206e-05
9330175M20Rik,0,-7.335846556725257e-05
Prdm8,0,-7.34084737220142e-05
Akap5,0,-7.341349626761582e-05
Igkv4-74,0,-7.349364458277829e-05
Gm28054,0,-7.350401532899565e-05
Bglap3,0,-7.353335359233659e-05
Hhip,0,-7.35497188986911e-05
Fbln1,0,-7.367608605483022e-05
Rag2,0,-7.370066883213288e-05
Fmo2,0,-7.377299136068771e-05
Gm48593,0,-7.377451197608798e-05
Redrum,0,-7.382167698053444e-05
Gm46136,0,-7.384666869004741e-05
Slc22a14,0,-7.394535420454095e-05
Arl5c,0,-7.397945846916442e-05
Lap3,0,-7.398696036251539e-05
Gm37980,0,-7.411427438457352e-05
Irs1,0,-7.415175480193215e-05
1700001G01Rik,0,-7.415430014228175e-05
Map9,0,-7.420463158245295e-05
Gm2245,0,-7.427520390697051e-05
P4ha3,0,-7.429747936680275e-05
Fzd7,0,-7.431234342218928e-05
Scin,0,-7.43556932715772e-05
Aox3,0,-7.443040831206506e-05
Veph1,0,-7.447915666339846e-05
Gprc6a,0,-7.450472671560737e-05
Tmprss13,0,-7.451306849312055e-05
Cyp2e1,0,-7.455001555360937e-05
Fam3b,0,-7.457895722878805e-05
Il17d,0,-7.460182316285647e-05
Grik2,0,-7.463917280625676e-05
Gm29438,0,-7.472937480054175e-05
Abca13,0,-7.477776986478669e-05
Slc27a6,0,-7.487222690519824e-05
Epor,0,-7.494211439200704e-05
Olfr711,0,-7.494691272955655e-05
Tnfrsf13b,0,-7.499338033275515e-05
Gm43751,0,-7.504036150711712e-05
Ctxn1,0,-7.520457304147632e-05
Olfr1254,0,-7.529496420667358e-05
Ttc21a,0,-7.529845217680853e-05
Gm48697,0,-7.537080441808452e-05
Vps37d,0,-7.541607979842935e-05
Gm43429,0,-7.549519058174248e-05
Fgfr4,0,-7.55141203436671e-05
Gm28729,0,-7.557282339729632e-05
Zfhx4,0,-7.558109578924556e-05
Gm47391,0,-7.559920150023159e-05
9130409I23Rik,0,-7.563153372850407e-05
Gm47624,0,-7.565686887760492e-05
Skp2,0,-7.566317310048198e-05
Gm42943,0,-7.567958084692128e-05
Gm46224,0,-7.57923083374079e-05
Gm42705,0,-7.579417239244046e-05
Inhbb,0,-7.58243810840109e-05
Dnal1,0,-7.58825912998362e-05
Olfr1109,0,-7.58902824018026e-05
Olfr316,0,-7.590199231306549e-05
Acot1,0,-7.60584319412505e-05
Il1f5,0,-7.614602653411852e-05
Gp6,0,-7.615060221449753e-05
Adcy4,0,-7.63007026630902e-05
Spink1,0,-7.63070778913355e-05
Olfr1065,0,-7.637414803537412e-05
Abhd18,0,-7.643934425004551e-05
Slfn8,0,-7.663632347264527e-05
Cpb1,0,-7.664605666979352e-05
Rdh16f2,0,-7.672884757116138e-05
Gm12846,0,-7.690694530172459e-05
4930546K05Rik,0,-7.692619767603048e-05
Ahsg,0,-7.697019624850477e-05
Epyc,0,-7.708125679961596e-05
Gm42483,0,-7.715466961702998e-05
Gm38240,0,-7.716561153370272e-05
Gpr173,0,-7.71910511991547e-05
Scrn1,0,-7.72737788791833e-05
Gm28154,0,-7.730929775253692e-05
BC048559,0,-7.74084289495769e-05
Gm19065,0,-7.744601704392506e-05
Zap70,0,-7.747541853262429e-05
Gm1673,0,-7.757652039337424e-05
Efna2,0,-7.760758857476845e-05
Kcnip4,0,-7.761811695761178e-05
Prl7a2,0,-7.762468020098279e-05
Anks6,0,-7.777508983317639e-05
Epha5,0,-7.784333317036873e-05
Gm16144,0,-7.789088336616068e-05
Olfr1232,0,-7.794932721623125e-05
2010008C14Rik,0,-7.797371124931283e-05
Olfr484,0,-7.802662648664915e-05
Gm45112,0,-7.808480239868132e-05
Gm9866,0,-7.810779743430142e-05
Olfr1168,0,-7.825677324413416e-05
Dnajc22,0,-7.840713039133362e-05
Trim43a,0,-7.874553997625489e-05
Chst4,0,-7.877978569708068e-05
Gm9520,0,-7.885862045398095e-05
Gm43283,0,-7.8912366393602e-05
Tespa1,0,-7.899497805480271e-05
Vmn2r-ps47,0,-7.899774634618771e-05
Adm,0,-7.901449241561886e-05
Unc13d,0,-7.902610271156573e-05
Gm37064,0,-7.903038227501382e-05
Hebp2,0,-7.922222780278877e-05
Zfp990,0,-7.941128670283515e-05
Rpl3l,0,-7.943209216759728e-05
Slc25a34,0,-7.971840746073822e-05
Cpsf4l,0,-7.975588011940315e-05
Olfr566,0,-7.975738984346003e-05
Hsd17b3,0,-7.97605653592548e-05
Gm5559,0,-7.978697189865435e-05
Gm26988,0,-7.978766833978136e-05
Asb10,0,-7.979800156993067e-05
Ugt8a,0,-7.982634719707616e-05
Olfr374,0,-7.986137634110601e-05
Mfsd8,0,-7.989970343680321e-05
Slc22a6,0,-7.992112385259986e-05
Gm47054,0,-7.995248436828417e-05
Gm37437,0,-8.002543693446107e-05
Gm42973,0,-8.009271917372995e-05
Retsat,0,-8.016382995196247e-05
Hba-a2,0,-8.01670553399525e-05
Homer2,0,-8.024756657700748e-05
Crisp1,0,-8.02776157310059e-05
Gm44708,0,-8.039870006814054e-05
Gm39244,0,-8.042401967128798e-05
Ostn,0,-8.050566676827131e-05
C130023A14Rik,0,-8.062377584463488e-05
Olfr102,0,-8.07326427403665e-05
Olfr18,0,-8.087376618494125e-05
Gm16702,0,-8.096397255897837e-05
Gm44724,0,-8.098665545436257e-05
Pthlh,0,-8.10099564592437e-05
H6pd,0,-8.10884770358622e-05
Olfr619,0,-8.111339291154707e-05
Fbxw23,0,-8.12029444488438e-05
Fstl5,0,-8.12971334908652e-05
Cxcl17,0,-8.134718098373739e-05
Gm15883,0,-8.13640716955888e-05
Ly6h,0,-8.145693921989271e-05
Itgb6,0,-8.147437486927255e-05
Tnfrsf12a,0,-8.151109384734179e-05
Gm29824,0,-8.153982378293899e-05
Irx3,0,-8.158392223943656e-05
Olfr810,0,-8.159447601837622e-05
Gm43826,0,-8.160608115422854e-05
Cyp2u1,0,-8.160673016729404e-05
Dnah9,0,-8.161648929972954e-05
Vmn1r225,0,-8.161716661089224e-05
Tspan32,0,-8.163201064816938e-05
F630028O10Rik,0,-8.170731747670912e-05
D830050J10Rik,0,-8.175719872968167e-05
Ankrd55,0,-8.177325392708657e-05
Steap1,0,-8.201509827409082e-05
Erich5,0,-8.206141020342671e-05
Tnfsf14,0,-8.206987745402738e-05
Gm12763,0,-8.210765444697233e-05
9530082P21Rik,0,-8.214468351449566e-05
Cnnm1,0,-8.221663879878215e-05
Reg2,0,-8.223458051725974e-05
Flt3,0,-8.227423278465152e-05
Gm13387,0,-8.235853954944305e-05
Gm10521,0,-8.236412754414335e-05
Hoxb6,0,-8.250579844486517e-05
Acvr1c,0,-8.268504773445429e-05
4931423N10Rik,0,-8.292835630713258e-05
Gm38091,0,-8.295602404700954e-05
Fat1,0,-8.295791264941731e-05
Slc25a33,0,-8.30494687625194e-05
Gm11805,0,-8.307678870208555e-05
Olfr1324,0,-8.318249304501979e-05
Arxes2,0,-8.318575747658929e-05
Hormad1,0,-8.32204291859262e-05
Gm5155,0,-8.337355982426242e-05
Grhpr,0,-8.353325341220463e-05
Myl2,0,-8.372205605732262e-05
Mical2,0,-8.375350167537654e-05
Dzip1l,0,-8.385002921453833e-05
Olfr166,0,-8.387522350989938e-05
Sema3e,0,-8.394653555039434e-05
Gm16070,0,-8.396712746624458e-05
Moxd2,0,-8.415437481519294e-05
Olfr577,0,-8.416540883826595e-05
2700081O15Rik,0,-8.42610639070651e-05
AC154438.1,0,-8.432848719041042e-05
2010310C07Rik,0,-8.434728082675758e-05
Dact2,0,-8.434762693853014e-05
Nipsnap1,0,-8.435145024041635e-05
Olfr1278,0,-8.437698103231916e-05
Gm14429,0,-8.440596823833246e-05
Gal3st2c,0,-8.44420646526678e-05
Olfr1279,0,-8.458153075937556e-05
Cldn2,0,-8.459158100673215e-05
Gm45352,0,-8.459947334912289e-05
Ccdc74a,0,-8.462543713297912e-05
Stard13,0,-8.467134087067896e-05
Pfkfb1,0,-8.470931495803137e-05
Plcxd3,0,-8.480726017497941e-05
4930532I03Rik,0,-8.482603248132215e-05
Adam8,0,-8.485486836417034e-05
Gm38359,0,-8.486714845187259e-05
5330417C22Rik,0,-8.48682772746412e-05
Adgrg3,0,-8.489663600219632e-05
Oprl1,0,-8.49026989968915e-05
Ambp,0,-8.494103561398347e-05
Stac3,0,-8.496965973158187e-05
Gria4,0,-8.507746118376902e-05
Sptbn2,0,-8.516569791207073e-05
Slc9a3r2,0,-8.529548873270619e-05
Gm13974,0,-8.538079044011492e-05
Cfap161,0,-8.545984898433723e-05
Lrrc23,0,-8.556505257081292e-05
Epha2,0,-8.557553317923849e-05
A230081H15Rik,0,-8.56581676123347e-05
Gm37278,0,-8.573685902769634e-05
Wfikkn2,0,-8.576408887754905e-05
B830012L14Rik,0,-8.581531383259345e-05
Macrod1,0,-8.581977037570575e-05
Cebpa,0,-8.587810248888994e-05
Susd3,0,-8.606601525992241e-05
4930579F01Rik,0,-8.608427670138141e-05
Pcdhgc5,0,-8.628289108481013e-05
Art1,0,-8.635875233043988e-05
Fam149a,0,-8.637373760488343e-05
Muc1,0,-8.642002313407059e-05
P3h4,0,-8.644258533843096e-05
Anxa8,0,-8.650665754550424e-05
H2-Q1,0,-8.654311854804364e-05
Gm47037,0,-8.656108522040461e-05
Gucy2e,0,-8.659237874396597e-05
Wdr54,0,-8.665444556619218e-05
Gmfg,0,-8.67191590019689e-05
4930447N08Rik,0,-8.676513408995001e-05
1700006J14Rik,0,-8.677457284352875e-05
Ppp1r26,0,-8.677795081927231e-05
Tmtc2,0,-8.678547594077601e-05
Tmem132e,0,-8.67938149280878e-05
2900011O08Rik,0,-8.684176925769505e-05
Olfr125,0,-8.688165424919347e-05
Hormad2,0,-8.691263649207581e-05
Gm20219,0,-8.702190157987565e-05
Vmn1r34,0,-8.714810113118475e-05
Olfr945,0,-8.728483829180121e-05
Cyp2d12,0,-8.729268029680216e-05
Gm13241,0,-8.732273174439919e-05
4833422M21Rik,0,-8.73311216595507e-05
Lvrn,0,-8.744124258468488e-05
Dlc1,0,-8.744170019767684e-05
Sycp2l,0,-8.744956108605039e-05
Shank1,0,-8.751995509922448e-05
Slc7a10,0,-8.756490199455235e-05
Tmem229a,0,-8.757087965558519e-05
Rassf8,0,-8.761107921371192e-05
A4galt,0,-8.76719343522736e-05
Atp5g1,0,-8.77279027346689e-05
Gm38106,0,-8.77412487409357e-05
Cxcl11,0,-8.778536697493511e-05
Soat2,0,-8.778929259452007e-05
Bckdhb,0,-8.779156238833963e-05
Pcdhgc4,0,-8.786133390947803e-05
A630031M04Rik,0,-8.788961701700071e-05
Frs3,0,-8.795346645147363e-05
Tcp10c,0,-8.796252752949484e-05
Slc37a4,0,-8.798596073423814e-05
Slc23a1,0,-8.798740823868776e-05
Olfr982,0,-8.801832991358617e-05
Omd,0,-8.80505599731296e-05
Tmem150c,0,-8.805897992846256e-05
Rassf9,0,-8.806832968206723e-05
Nlgn1,0,-8.813043902692331e-05
Apol9b,0,-8.832399055219708e-05
Gm42700,0,-8.848760663835445e-05
Gm10032,0,-8.851564534680945e-05
Enpp3,0,-8.851739678231719e-05
Gm48391,0,-8.862059615598606e-05
Mcam,0,-8.86456384914136e-05
Epas1,0,-8.878030427568185e-05
Olfr777,0,-8.878556108682378e-05
Ncapg,0,-8.884687786083755e-05
BC030867,0,-8.885427761520237e-05
Gm11149,0,-8.88631169394416e-05
AI197445,0,-8.890010277278203e-05
D830024N08Rik,0,-8.894113176726171e-05
Padi4,0,-8.904825234715697e-05
Gm6313,0,-8.908044338842292e-05
F630040K05Rik,0,-8.910233185682738e-05
Gm44570,0,-8.912860198976303e-05
4930402D18Rik,0,-8.913140292228227e-05
Sectm1a,0,-8.915041477605134e-05
Nkain3,0,-8.917578092120238e-05
Gm44240,0,-8.9207086389953e-05
Lcat,0,-8.926123710967238e-05
Ibsp,0,-8.927042161748221e-05
Heatr4,0,-8.927335806047099e-05
Gm48114,0,-8.934837218459446e-05
Ctnna3,0,-8.936464536010159e-05
Vmn2r1,0,-8.960815687196755e-05
Cyp4v3,0,-8.966504169002353e-05
Bcl2a1d,0,-8.972545082596151e-05
Fzd8,0,-8.975303763629762e-05
Akr1c21,0,-8.975641657806843e-05
Serpinb9b,0,-8.976417883371778e-05
Galnt9,0,-8.988080125503782e-05
Ltb4r1,0,-8.996747795579909e-05
Gm26523,0,-9.011369681777293e-05
Gdpd4,0,-9.014751716873716e-05
Gm20756,0,-9.0228777695478e-05
Sctr,0,-9.024941800059861e-05
Gm11872,0,-9.038593241655901e-05
Pard6b,0,-9.041475414466316e-05
Olfm4,0,-9.05438875777098e-05
Olfr532,0,-9.054516281784552e-05
Gm42481,0,-9.063088587908387e-05
Cpt2,0,-9.063327046485713e-05
Gm32389,0,-9.066007113313068e-05
Cfap58,0,-9.06766814909199e-05
Gjb1,0,-9.068933505915756e-05
Acox1,0,-9.069842089367563e-05
Olfr705,0,-9.075818671768764e-05
Gm48065,0,-9.07952227564235e-05
Dnaaf3,0,-9.089768946215492e-05
Gm18359,0,-9.091885128713617e-05
Gm43519,0,-9.097619382241183e-05
Gm40663,0,-9.098690433689827e-05
Cyp1b1,0,-9.100483060194841e-05
Adig,0,-9.120508999976851e-05
Gp5,0,-9.126030619672764e-05
Grem2,0,-9.132096380957134e-05
Gm43948,0,-9.13247963520658e-05
Tyrp1,0,-9.135727225074719e-05
Gm33148,0,-9.136354568364257e-05
9530059O14Rik,0,-9.138514417773581e-05
A830036E02Rik,0,-9.150463069819149e-05
Gm37391,0,-9.159341399359589e-05
Dpyd,0,-9.16081213879982e-05
Vmn2r115,0,-9.171594691966822e-05
Mmp16,0,-9.195582167470519e-05
Rhoh,0,-9.196528365599255e-05
Olfr1364,0,-9.218055864381735e-05
Neu2,0,-9.219954930579366e-05
Gm14411,0,-9.230154815244029e-05
Olfr1058,0,-9.252743793519702e-05
Csrnp3,0,-9.253691743853487e-05
Gclm,0,-9.264925650319667e-05
Adgrg4,0,-9.266674414867281e-05
Gm20752,0,-9.27136784210747e-05
Gm13339,0,-9.280799467508148e-05
Ido2,0,-9.282838097279811e-05
Atp5a1,0,-9.289646479210267e-05
Cdhr5,0,-9.293813544692941e-05
Gm20541,0,-9.302647057166657e-05
Scml4,0,-9.310175161757473e-05
Cpa3,0,-9.330466232567724e-05
Dsp,0,-9.338762583160909e-05
Gm18635,0,-9.35031371427808e-05
Slitrk6,0,-9.35576493113377e-05
Olfr1098,0,-9.366262819656691e-05
Enc1,0,-9.373222956733375e-05
Gm14267,0,-9.377211948562446e-05
Prph,0,-9.393865681279756e-05
Ina,0,-9.39727587420669e-05
Olfr138,0,-9.401712083381143e-05
Gm45650,0,-9.419109825432593e-05
C1qtnf7,0,-9.419642222152635e-05
Ak8,0,-9.432593228611008e-05
Grem1,0,-9.4358817218676e-05
Rtkn2,0,-9.437299144889887e-05
Gm43322,0,-9.447137805040917e-05
Mypn,0,-9.458097654024833e-05
Otog,0,-9.465742868507432e-05
Ncald,0,-9.472393271223733e-05
Ghr,0,-9.477552693676339e-05
Gm9696,0,-9.486560354008411e-05
Bard1,0,-9.490508313889644e-05
Nid2,0,-9.492527118887262e-05
Olfr497,0,-9.499364555166645e-05
Gm6729,0,-9.49973206563648e-05
Tex24,0,-9.505202113351263e-05
Dcn,0,-9.509920073336177e-05
Car8,0,-9.525530268728043e-05
Olfr1283,0,-9.529186200022411e-05
Tmprss11b,0,-9.52950543375075e-05
Cts8-ps,0,-9.536721949074956e-05
Gm47348,0,-9.543706460215517e-05
Apob,0,-9.54919579633007e-05
Scube1,0,-9.550554162064407e-05
Slc26a1,0,-9.555058272685545e-05
Ugt1a1,0,-9.555898194540947e-05
Gm38346,0,-9.618827868116409e-05
Tex21,0,-9.629469497086652e-05
Prrg3,0,-9.639143149906549e-05
Olfr370,0,-9.640795426439918e-05
Batf2,0,-9.656139638376529e-05
Ptprc,0,-9.663999708303672e-05
Azgp1,0,-9.666774618272145e-05
Gm13141,0,-9.668501310376998e-05
Lrch2,0,-9.675286356075616e-05
Igkv19-93,0,-9.688605342245138e-05
Trpc7,0,-9.694985546205847e-05
Vmn1r42,0,-9.706533476194766e-05
Ces2e,0,-9.706621269046646e-05
Mylpf,0,-9.709600909002526e-05
Psrc1,0,-9.71047753916765e-05
Nptx1,0,-9.712656863324343e-05
A530020G20Rik,0,-9.723050960901425e-05
Tmprss6,0,-9.733537167665453e-05
Pglyrp3,0,-9.737525291110271e-05
Tmem44,0,-9.740838442181543e-05
Insrr,0,-9.760115941250814e-05
Pif1,0,-9.763917129134158e-05
4930562C15Rik,0,-9.764808339233213e-05
Gm8098,0,-9.766025875204142e-05
Akna,0,-9.778633310888463e-05
Shmt1,0,-9.778823442694318e-05
Pon1,0,-9.783312364292086e-05
S100a3,0,-9.785314520127653e-05
Mroh9,0,-9.789806068000173e-05
Gm20337,0,-9.793230535277697e-05
Cdr2,0,-9.800252316888301e-05
Foxa1,0,-9.80183558409342e-05
Olfr1430-ps1,0,-9.805003838209148e-05
Stac2,0,-9.813850454999384e-05
4930488L21Rik,0,-9.821557466482833e-05
Abhd14b,0,-9.822404198406298e-05
Gje1,0,-9.8261795385568e-05
Grm7,0,-9.831968184893513e-05
Clic3,0,-9.834295901121059e-05
Gm10800,0,-9.838598112777984e-05
Dbi,0,-9.840322514724776e-05
Scd3,1,-9.863301625079315e-05
Ms4a4c,0,-9.86628085139718e-05
Jam3,0,-9.881182229160013e-05
Pgr15l,0,-9.88902647429568e-05
Psg18,0,-9.892130728365036e-05
Lrrc36,0,-9.892230920461875e-05
Lamc2,0,-9.894872805723542e-05
Bmp8a,0,-9.900732058063522e-05
4930570G19Rik,0,-9.919560272934057e-05
Olfr1310,0,-9.948817983995718e-05
Gm44541,0,-9.950251724425429e-05
Pcdhb17,0,-9.957033977523456e-05
AC161605.4,0,-9.960835956324132e-05
Olfr309,0,-9.961740859660839e-05
Adam34,0,-9.961859095244385e-05
Zkscan2,0,-9.983707555250021e-05
Olfr1226,0,-9.99070381282996e-05
Ebf3,0,-9.994930034519234e-05
Rin1,0,-9.999704951928479e-05
Ppil6,0,-0.00010004863860184621
Ces2c,0,-0.00010006196058547357
Gm45160,0,-0.00010038623228042498
Sprr1a,0,-0.00010047498632546058
CT486005.1,0,-0.00010048477998413351
Rapgef3os2,0,-0.00010055597941497352
Gm7697,0,-0.00010056983027859623
Wfdc21,0,-0.0001005815665820142
Gm42685,0,-0.00010061126599478776
Ptges,0,-0.00010064363303742274
A430093F15Rik,0,-0.00010067712785003512
1700013F07Rik,0,-0.0001006790153955439
Il12a,0,-0.0001006806845584962
Igkv4-72,0,-0.00010071531320305915
Gucy1b2,0,-0.00010091435500100276
AI839979,0,-0.00010113460910318172
Srgap1,0,-0.00010124135530816813
Olfr689,0,-0.00010131574367653329
Eda2r,0,-0.00010145310358186111
Riiad1,0,-0.00010154647953878325
Prr15l,0,-0.00010156423746742194
Gm43251,0,-0.00010167715585515102
Pcdhga1,0,-0.00010172759984764523
Efna4,0,-0.00010174534481467434
Platr1,0,-0.00010188907450300321
Olfr390,0,-0.00010194482963418183
Olfr1191-ps1,0,-0.00010205445130243574
Dnm3,0,-0.00010210048091594536
Srrm4,0,-0.00010216260628060913
Hoxb3,0,-0.00010218736732596767
Olfr916,0,-0.00010219436694192119
Vmn2r63,0,-0.00010238207132031719
Aldh8a1,0,-0.00010252172693905328
Pfn2,0,-0.00010264823158369072
Gm32817,0,-0.00010268540476804366
Fbxl22,0,-0.00010273172030890176
Gm38251,0,-0.00010284492868241068
Igsf9b,0,-0.0001029608828774231
Sox17,0,-0.00010306544632777693
Igsf11,0,-0.00010315087502306141
Spata48,0,-0.00010315141269051643
Degs2,0,-0.00010319678055852322
Olfr748,0,-0.00010323773660816382
Ros1,0,-0.00010326548930663648
AI182371,0,-0.00010337795778425643
Gm6276,0,-0.00010360111810681082
B230110C06Rik,0,-0.00010371062011454989
Meikin,0,-0.00010374498689064149
Ddc,0,-0.0001040528106131533
Kctd17,0,-0.0001041119773278032
Gm44021,0,-0.00010429190653234998
Ccnf,0,-0.00010429591446736719
Lin28a,0,-0.0001043909419493616
Kirrel3,0,-0.00010447582603657636
Gm17751,0,-0.00010454758994009606
Vmn1r21,0,-0.00010462957321325516
Mast1,0,-0.0001047164580030402
Tlr8,0,-0.00010471719461014883
Tmc1,0,-0.00010478968423879297
L3hypdh,0,-0.00010484191501825002
Gm40987,0,-0.00010484205184979611
Gm44510,0,-0.00010506175133438987
Olfr392,0,-0.00010511129147450227
Lhx4,0,-0.00010517851786031595
2310040G07Rik,0,-0.0001052757831711104
Kcnj3,0,-0.00010558311715371805
Lpl,0,-0.00010561570317370039
D830044D21Rik,0,-0.00010562217351975932
9630028H03Rik,0,-0.00010562746641484821
Crb2,0,-0.000105645428724177
Thpo,0,-0.00010565304714331703
5830416I19Rik,0,-0.00010567001609824711
Olfr46,0,-0.00010567270570449593
Gm16867,0,-0.00010578642466282374
Slc6a14,0,-0.00010588519261238716
Scarf2,0,-0.00010589938385130448
Lrrc8e,0,-0.00010600363660550061
Olfr459,0,-0.00010617357481904622
Pfkfb3,0,-0.00010625826960983795
Deup1,0,-0.0001063991987783397
Calhm5,0,-0.00010643025114901449
Fam217a,0,-0.00010652618494947364
Krt26,0,-0.00010662049144154472
Rasl2-9,0,-0.00010665917678086558
Dsg3,0,-0.00010673569779673374
Gm45714,0,-0.00010684970067363906
Ttc9,0,-0.00010688370746136933
Fsd1,0,-0.00010688953583470884
Gata4,0,-0.00010693920363353816
Ccdc150,0,-0.00010694941130960922
Pawr,0,-0.00010701095607877909
Gm12018,0,-0.00010720793280007967
Olfr1180,0,-0.00010734781405969953
Gm2869,0,-0.00010743765880584233
Gm37217,0,-0.00010744975221645971
Ugt1a6a,0,-0.00010750039736738826
Olfr414,0,-0.00010753176100172236
Adam29,0,-0.00010753905243434669
Rac3,0,-0.0001076983135545717
4930533I22Rik,0,-0.00010769835157929951
Strip2,0,-0.00010796791138854012
Klhdc7a,0,-0.00010798416213222417
B230206I08Rik,0,-0.00010800064809113331
Plb1,0,-0.00010802406825519695
Gm49410,0,-0.0001081116559687345
Spata33,0,-0.00010813558806535006
Ifi209,0,-0.00010813844448103183
Sit1,0,-0.00010817200180981423
Orm3,0,-0.0001082265850052999
Isg15,0,-0.00010845411775303183
Tgfb3,0,-0.00010847646976873683
Gm47339,0,-0.00010853288699820272
Gadl1,0,-0.0001085506339223774
Eno2,0,-0.00010867687842611718
Ccdc30,0,-0.00010872914121049516
Gm47743,0,-0.00010876503297798655
Olfr126,0,-0.00010880589650414939
Fam47e,0,-0.00010883296498908069
Gm4804,0,-0.00010885571159453544
Fam189a2,0,-0.00010892588276716355
Gm42971,0,-0.00010926241570274886
Map6,0,-0.00010934808866087667
Catsperg1,0,-0.00010962285446087794
Gm32592,0,-0.00010969098959109357
Chn1,0,-0.00010971956305024789
Olfr741,0,-0.00010974585636648326
Atp13a5,0,-0.00010976396929266441
Gabrg1,0,-0.00010977631949161682
Gm32916,0,-0.00010978626424489323
Gm17753,0,-0.00010983471179201176
Lrg1,0,-0.00010983515855307325
Gm3693,0,-0.0001099715962788017
Olfr1270,0,-0.00011005274174159528
Rgs14,0,-0.0001100927965863363
E330013P04Rik,0,-0.00011021430753206385
Tpx2,0,-0.00011023897663613447
Egfl7,0,-0.00011034098050599626
Vwa5b1,0,-0.00011044122432627424
Cdr2l,0,-0.0001104805430611533
Serpina1a,0,-0.00011055367004870751
Olfr1448,0,-0.00011055381670199703
Sptssb,0,-0.0001108608798808919
Bmp4,0,-0.00011111111781997308
Olfr1340,0,-0.00011116164167592756
Ppargc1a,0,-0.00011124808110729578
Ttpa,0,-0.00011135998652855861
Hoxa1,0,-0.00011171508276746066
Gm10636,0,-0.00011173736123902824
1700061I17Rik,0,-0.00011174680267783677
Gm40652,0,-0.00011185609533366225
Olfr589,0,-0.0001119404529286938
Gm18525,0,-0.00011212231536534833
C2cd6,0,-0.00011215336669466726
Cdh2,0,-0.00011227056239210276
Gm12080,0,-0.00011230458568588509
Tagln2,0,-0.00011234130952461063
Gm5570,0,-0.00011247511043264158
Gm45494,0,-0.00011248284003460007
Itih1,0,-0.00011250469056076629
Bik,0,-0.00011253279782548196
Slc5a7,0,-0.00011266707775697825
Fzd6,0,-0.00011268356349453112
Gm43428,0,-0.00011276519018701414
AU023762,0,-0.0001127717512208526
Esp24,0,-0.00011277462624845747
Sdr16c6,0,-0.00011291808027499294
Pabpc6,0,-0.00011292596748043726
Prr36,0,-0.00011293354318328006
4732419C18Rik,0,-0.00011307765017098959
Sprn,0,-0.00011312697369744162
Hacd2,0,-0.0001132042273186973
Olfr1331,0,-0.00011325695118716839
Olfr786,0,-0.00011333511252104023
Slc16a2,0,-0.00011333536225048846
Gm10053,0,-0.00011338915182681485
Dnaic1,0,-0.000113541400450623
Spsb1,0,-0.00011359858463576564
Cyp7a1,0,-0.00011371476812542801
AC154378.3,0,-0.00011393021887408096
Gm37402,0,-0.00011399360886397148
Nusap1,0,-0.00011406652551599896
Ddt,0,-0.00011412088852381653
Gm29776,0,-0.00011418925195678665
Olfr348,0,-0.00011432524869621208
A530010L16Rik,0,-0.00011437712724066129
Slc38a4,0,-0.00011440723736643177
Pnpla1,0,-0.00011454455349628744
